1 0.0 10.7793881379 33.6716753442
2 0.0 32.0590397804 3.62662997205
3 0.0 22.5443967289 44.6109801123
4 0.0 18.9462615717 35.3642423504
1 0.2 10.642400021 32.9617863645
2 0.2 31.7946244004 3.59828321404
3 0.2 21.9376089999 44.7033717926
4 0.2 19.7894036493 34.9851924947
1 0.4 10.3575172897 32.9957150622
2 0.4 31.4191057898 3.62137444491
3 0.4 21.2816939528 44.6759693226
4 0.4 19.1212061825 35.1196434191
1 0.6 10.0169537027 32.9773065646
2 0.6 32.0231411656 3.42364094541
3 0.6 20.7194739279 44.6118714319
4 0.6 19.3377637316 35.1718714216
1 0.8 10.2298888902 33.1424173218
2 0.8 32.2098989332 3.23365586181
3 0.8 21.547566548 44.6373865887
4 0.8 19.2598838931 35.7330813316
1 1.0 9.71375703224 33.6660113996
2 1.0 32.6366575618 3.24444628853
3 1.0 21.3844458932 44.4031415449
4 1.0 18.9854742353 36.173271694
1 1.2 10.089755316 33.8788155342
2 1.2 33.0187343467 2.45023950441
3 1.2 20.9797238305 44.7924702093
4 1.2 19.8472079989 36.2160479673
1 1.4 10.0745106813 32.8822376078
2 1.4 32.3421670471 2.26689775737
3 1.4 21.220820372 44.2731817616
4 1.4 20.2359393323 36.3770764572
1 1.6 10.1507146225 33.0981208162
2 1.6 32.4330788423 3.21695098817
3 1.6 20.5595387748 44.1249226859
4 1.6 20.7782945541 36.9495134309
1 1.8 10.6397851906 33.5241703573
2 1.8 31.8142133154 3.07991585708
3 1.8 21.3418312241 44.2233823565
4 1.8 20.6917955453 37.1420619343
1 2.0 10.3397309499 33.5090703577
2 2.0 31.8255321497 3.63186204752
3 2.0 21.9696509195 44.7746607003
4 2.0 21.1443283031 36.3139628155
1 2.2 10.0133239122 33.8929490672
2 2.2 31.998634497 4.28491431677
3 2.2 22.9625411822 44.8721961008
4 2.2 21.3308963025 36.8880081409
1 2.4 10.4008551139 33.9435684901
2 2.4 31.8374153324 3.329273916
3 2.4 23.6362813863 45.2990149748
4 2.4 21.8272634541 37.6192217116
1 2.6 10.1556000212 33.899132749
2 2.6 31.2482062165 3.52383908243
3 2.6 23.4211342256 45.6878805426
4 2.6 21.218137961 37.8519299471
1 2.8 10.0691582 33.6177111977
2 2.8 31.6917018072 2.78891440717
3 2.8 23.8667138624 45.7663327923
4 2.8 21.2912187615 38.6509479833
1 3.0 10.2945675671 33.6176438006
2 3.0 30.9000109392 2.32873134618
3 3.0 23.0544913907 45.8516363216
4 3.0 21.3872985687 39.5260906838
1 3.2 10.4918853687 34.2856813185
2 3.2 31.0002960157 2.53233389298
3 3.2 23.7088034239 45.3832468248
4 3.2 20.6024486075 40.0094233915
1 3.4 9.60215489667 33.9863035598
2 3.4 30.9194394135 2.2079689232
3 3.4 23.5433196136 45.5826040753
4 3.4 20.3332048522 39.4659651008
1 3.6 9.3734631217 34.1007385366
2 3.6 31.1341596358 2.3599718583
3 3.6 23.1715067284 45.516648658
4 3.6 19.8814350378 38.9642711771
1 3.8 9.26167658884 34.958741184
2 3.8 30.5279466511 2.2259775177
3 3.8 22.523629147 46.2017556787
4 3.8 20.6902223147 39.2454791048
1 4.0 9.69857184127 34.4269804817
2 4.0 30.5112056901 2.92017640878
3 4.0 21.9082257955 46.1939460383
4 4.0 20.412702885 38.7404023341
1 4.2 9.93958635761 34.008314485
2 4.2 30.1999926892 3.01146974547
3 4.2 21.7713902662 45.9860940406
4 4.2 20.9458308708 39.1742967341
1 4.4 10.3653314131 33.3771688248
2 4.4 29.8610818726 3.21962667974
3 4.4 21.511540149 46.8980709432
4 4.4 20.8613396588 38.3359346227
1 4.6 9.88549544565 33.763821038
2 4.6 30.1195047988 3.35527574605
3 4.6 21.4160483328 47.2465136975
4 4.6 21.0663929622 38.2319046038
1 4.8 9.1492376512 33.6953885153
2 4.8 30.1043168531 3.08806256169
3 4.8 21.3013267903 47.7774955291
4 4.8 20.9160837298 38.0170475888
1 5.0 10.0272980494 33.944578849
2 5.0 30.8583707411 3.72354102457
3 5.0 20.5111267218 48.0254710459
4 5.0 20.9391211382 37.7362275781
1 5.2 9.7893125791 33.2385578777
2 5.2 30.7961300565 2.75189985226
3 5.2 20.8564097856 48.0628115006
4 5.2 20.2175391335 37.5255901513
1 5.4 10.0808275987 32.8069339956
2 5.4 30.3489960883 2.31701883685
3 5.4 21.7398709897 47.6122637512
4 5.4 19.8425595228 38.0543513573
1 5.6 9.94196654033 32.0788078887
2 5.6 30.8797399796 2.96213105702
3 5.6 21.3978250755 48.0231556911
4 5.6 19.8488820872 37.8039212161
1 5.8 9.51517566009 32.9502449294
2 5.8 30.2509805967 2.6401643575
3 5.8 21.5730501578 47.8973692759
4 5.8 19.6125263911 37.8037192217
1 6.0 9.62641207973 32.7671054791
2 6.0 30.9483658577 3.12379262628
3 6.0 21.9163825681 47.490480632
