1 0.0 45.1700093533 6.33740783274
2 0.0 41.7786457732 44.3232128486
3 0.0 12.9615934329 40.9242962778
4 0.0 36.832317838 17.477196132
1 0.2 45.0823599353 6.5171787412
2 0.2 41.9742157265 44.3650744467
3 0.2 12.8716102276 40.7456821049
4 0.2 37.020297712 17.5454864458
1 0.4 45.0258362262 6.70986664466
2 0.4 41.8469381492 44.2085229562
3 0.4 12.7286828885 40.8866969721
4 0.4 37.2157499209 17.4987234122
1 0.6 44.8242648248 6.71403667525
2 0.6 41.6582492419 44.132243155
3 0.6 12.9223389645 40.830791862
4 0.6 37.4065954527 17.4327192189
1 0.8 44.6612540153 6.59402809403
2 0.8 41.6665573096 43.9271249966
3 0.8 13.0694731325 40.9696999501
4 0.8 37.4128534618 17.2299101776
1 1.0 44.4848179139 6.49317000762
2 1.0 41.5631632062 44.1065092863
3 1.0 13.1377435954 40.778388292
4 1.0 37.6152332969 17.2052718388
1 1.2 44.6871983589 6.51911183134
2 1.2 41.6455601126 44.2983753987
3 1.2 13.0635268541 40.9683124646
4 1.2 37.6260890552 17.4098265978
1 1.4 44.8873621237 6.56264761652
2 1.4 41.721634342 44.102024773
3 1.4 13.1653190369 40.7907253029
4 1.4 37.6146209232 17.2043352197
1 1.6 45.0211038777 6.40642527971
2 1.6 41.8013893339 43.9052375546
3 1.6 13.3608420434 40.853894583
4 1.6 37.4090029941 17.1824469707
1 1.8 45.0833931594 6.60326278114
2 1.8 41.9015606426 44.0944548859
3 1.8 13.2863993477 41.0462480799
4 1.8 37.2155205156 17.1067909168
1 2.0 45.2905975681 6.60829013655
2 2.0 42.1156223725 44.0666574581
3 2.0 13.1125543881 41.1586879059
4 2.0 37.0155596233 17.0469719789
1 2.2 45.3366372857 6.81120532497
2 2.2 42.2864832317 43.9318778984
3 2.2 13.1115993474 41.3665058483
4 2.2 37.0166093338 17.2566545814
1 2.4 45.3780000197 6.60646171722
2 2.4 42.3864583642 43.736598643
3 2.4 12.9249543353 41.4596642975
4 2.4 36.9215262253 17.4446285321
1 2.6 45.2342161138 6.45383503601
2 2.6 42.5702722894 43.8595527709
3 2.6 12.7915116689 41.2983113211
4 2.6 36.8564660767 17.2432553343
1 2.8 45.0347425982 6.52105281703
2 2.8 42.7063304277 43.6829856969
3 2.8 12.595918091 41.2214154522
4 2.8 37.0690343453 17.246350333
1 3.0 45.157774004 6.34926315453
2 3.0 42.9309189415 43.6769499489
3 3.0 12.7969727486 41.285260297
4 3.0 37.0435660561 17.0343150759
1 3.2 45.091870199 6.55087393858
2 3.2 43.100740129 43.8267234019
3 3.2 12.9917789689 41.3682073667
4 3.2 36.9207425885 16.8584270657
1 3.4 44.8966820166 6.63593216182
2 3.4 43.3167781665 43.7532387668
3 3.4 12.9271348169 41.570648906
4 3.4 37.1355359376 16.8410344854
1 3.6 44.9482526999 6.84334046454
2 3.6 43.1313577628 43.8892498382
3 3.6 12.7371508008 41.4736927135
4 3.6 36.9664911329 16.9762413753
1 3.8 44.9355887767 6.6291837945
2 3.8 43.3017406011 43.7322054224
3 3.8 12.5230786895 41.4723621346
4 3.8 36.9768388946 16.7590543284
1 4.0 44.9015034487 6.41656050575
2 4.0 43.0939940177 43.6256486311
3 4.0 12.5806886295 41.265371394
4 4.0 37.1900512735 16.7117268778
1 4.2 45.066020421 6.55674952074
2 4.2 43.0855372889 43.390558395
3 4.2 12.7898123129 41.3179833005
4 4.2 37.110112813 16.5074397238
1 4.4 45.195615369 6.38275650811
2 4.4 43.1211923888 43.6248654627
3 4.4 12.9954285176 41.2504512132
4 4.4 37.2427836001 16.3315200555
1 4.6 44.9833951044 6.33395172782
2 4.6 43.2931746355 43.4592407127
3 4.6 13.2118850284 41.2684591937
4 4.6 37.169906471 16.5404840148
1 4.8 45.1999210816 6.3637524012
2 4.8 43.0757250737 43.3564316079
3 4.8 13.0385412912 41.1362851335
4 4.8 37.3624816762 16.6514859223
1 5.0 45.1979026675 6.14438731756
2 5.0 42.99578324 43.5851543881
3 5.0 13.0167847415 40.9186013397
4 5.0 37.3673775191 16.4282950606
1 5.2 45.0849878007 6.33341161522
2 5.2 42.9357827135 43.348592056
3 5.2 12.893894653 41.1005364349
4 5.2 37.2132358917 16.2654704257
1 5.4 45.0388292566 6.11729710212
2 5.4 42.7907454692 43.1501249274
3 5.4 13.1091195612 41.0533709186
4 5.4 37.182400115 16.0424101043
1 5.6 45.1992061489 5.96408877524
2 5.6 42.957178689 42.9668371753
3 5.6 13.2978785152 40.938211804
4 5.6 37.116980272 15.8259288779
1 5.8 45.0365747441 6.11608651732
2 5.8 42.7750203435 42.7965774403
3 5.8 13.3558635345 40.724025571
4 5.8 36.9203011405 15.7123498404
1 6.0 44.9325893029 5.91835091802
2 6.0 42.6956793182 43.0348144555
3 6.0 13.5722863646 40.67161539
4 6.0 37.0547933276 15.5281336429
1 6.2 45.0329939622 6.11883183662
2 6.2 42.9485386573 43.0362538809
3 6.2 13.4528333506 40.4827621864
4 6.2 37.2146696649 15.3641029571
1 6.4 44.8087492186 6.13755742815
2 6.4 42.8732119175 43.2794822784
3 6.4 13.2677202872 40.3562006653
4 6.4 37.1486592279 15.1437537778
